"","catNum","type","vertebra","measure","value","logValue","sex","spp","logBMSS","fightStyle"
"3431","14222","linear","C4","LW",25.43,1.40534636017571,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3432","14222","linear","C5","LW",28.67,1.45742769294648,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3433","14222","linear","C6","LW",31.82,1.50270017531056,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3434","14222","linear","C7","LW",29.56,1.47070442972279,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3435","14223","linear","C3","LW",26.28,1.41962536088774,"female","Aepyceros melampus",1.6414741105041,"wrestle"
"3436","14223","linear","C4","LW",29.51,1.46996920949996,"female","Aepyceros melampus",1.6414741105041,"wrestle"
"3437","14223","linear","C5","LW",31.26,1.49498897368317,"female","Aepyceros melampus",1.6414741105041,"wrestle"
"3438","14223","linear","C6","LW",34.8,1.54157924394658,"female","Aepyceros melampus",1.6414741105041,"wrestle"
"3439","14223","linear","C7","LW",31.81,1.50256366910736,"female","Aepyceros melampus",1.6414741105041,"wrestle"
"3440","14956","linear","C3","LW",30.53,1.48472680429866,"female","Damaliscus pygargus",1.79588001734408,"wrestle"
"3441","14956","linear","C4","LW",31.19,1.49401537475714,"female","Damaliscus pygargus",1.79588001734408,"wrestle"
"3442","14956","linear","C5","LW",33,1.51851393987789,"female","Damaliscus pygargus",1.79588001734408,"wrestle"
"3443","14956","linear","C6","LW",34.79,1.54145442874759,"female","Damaliscus pygargus",1.79588001734408,"wrestle"
"3444","14956","linear","C7","LW",34.01,1.53160663193272,"female","Damaliscus pygargus",1.79588001734408,"wrestle"
"3445","14997","linear","C3","LW",50.4,1.70243053644553,"male","Kobus ellipsiprymnus",2.37438169805088,"wrestle"
"3446","14997","linear","C4","LW",57.23,1.75762374590839,"male","Kobus ellipsiprymnus",2.37438169805088,"wrestle"
"3447","14997","linear","C5","LW",60.74,1.78347478758225,"male","Kobus ellipsiprymnus",2.37438169805088,"wrestle"
"3448","14997","linear","C6","LW",62.6,1.79657433321043,"male","Kobus ellipsiprymnus",2.37438169805088,"wrestle"
"3449","14997","linear","C7","LW",56.64,1.75312324468171,"male","Kobus ellipsiprymnus",2.37438169805088,"wrestle"
"3450","152159","linear","C3","LW",69.41,1.84142204440236,"male","Bubalus bubalis",3.07918124604762,"wrestle"
"3451","152159","linear","C4","LW",75.845,1.87992695567009,"male","Bubalus bubalis",3.07918124604762,"wrestle"
"3452","152159","linear","C5","LW",89.01,1.9494388010365,"male","Bubalus bubalis",3.07918124604762,"wrestle"
"3453","152159","linear","C6","LW",81.185,1.90947579501699,"male","Bubalus bubalis",3.07918124604762,"wrestle"
"3454","152159","linear","C7","LW",68.365,1.83483381813589,"male","Bubalus bubalis",3.07918124604762,"wrestle"
"3455","15322","linear","C3","LW",25.56,1.40756084948636,"male","Tragelaphus scriptus",1.69635638873333,"wrestle"
"3456","15322","linear","C4","LW",31.02,1.49164179347759,"male","Tragelaphus scriptus",1.69635638873333,"wrestle"
"3457","15322","linear","C5","LW",34.76,1.54107976777663,"male","Tragelaphus scriptus",1.69635638873333,"wrestle"
"3458","15322","linear","C6","LW",36.76,1.56537550271407,"male","Tragelaphus scriptus",1.69635638873333,"wrestle"
"3459","15322","linear","C7","LW",33.2,1.52113808370404,"male","Tragelaphus scriptus",1.69635638873333,"wrestle"
"3460","154182","linear","C3","LW",12.82,1.1078880251828,"female","Philantomba monticola",0.707570176097936,"ram"
"3461","154182","linear","C4","LW",14.79,1.16996817399689,"female","Philantomba monticola",0.707570176097936,"ram"
"3462","154182","linear","C5","LW",16.06,1.20574554094266,"female","Philantomba monticola",0.707570176097936,"ram"
"3463","154182","linear","C6","LW",17.65,1.24674470972384,"female","Philantomba monticola",0.707570176097936,"ram"
"3464","154182","linear","C7","LW",14.47,1.16046853111904,"female","Philantomba monticola",0.707570176097936,"ram"
"3465","16048","linear","C3","LW",36.2,1.55870857053317,"male","Ammotragus lervia",2.0484418035504,"ram"
"3466","16048","linear","C4","LW",42.14,1.62469453127208,"male","Ammotragus lervia",2.0484418035504,"ram"
"3467","16048","linear","C5","LW",46.53,1.66773305253327,"male","Ammotragus lervia",2.0484418035504,"ram"
"3468","16048","linear","C6","LW",48.8,1.68841982200271,"male","Ammotragus lervia",2.0484418035504,"ram"
"3469","16048","linear","C7","LW",44.57,1.64904263408618,"male","Ammotragus lervia",2.0484418035504,"ram"
"3470","162985","linear","C3","LW",88.27,1.94581312658734,"male","Tragelaphus oryx",2.81110560701793,"wrestle"
"3471","162985","linear","C4","LW",107.58,2.03173153994583,"male","Tragelaphus oryx",2.81110560701793,"wrestle"
"3472","162985","linear","C5","LW",107.66,2.03205437547967,"male","Tragelaphus oryx",2.81110560701793,"wrestle"
"3473","162985","linear","C6","LW",106.64,2.0279201364058,"male","Tragelaphus oryx",2.81110560701793,"wrestle"
"3474","162985","linear","C7","LW",91.22,1.96009006790492,"male","Tragelaphus oryx",2.81110560701793,"wrestle"
"3475","162994","linear","C3","LW",33.34,1.52296559549199,"male","Alcelaphus buselaphus",2.182129214053,"wrestle"
"3476","162994","linear","C4","LW",37.23,1.57089303621839,"male","Alcelaphus buselaphus",2.182129214053,"wrestle"
"3477","162994","linear","C5","LW",42.04,1.6236627073562,"male","Alcelaphus buselaphus",2.182129214053,"wrestle"
"3478","162994","linear","C6","LW",48.1,1.68214507637383,"male","Alcelaphus buselaphus",2.182129214053,"wrestle"
"3479","162994","linear","C7","LW",48.06,1.68178376646788,"male","Alcelaphus buselaphus",2.182129214053,"wrestle"
"3480","162997","linear","C3","LW",33.19,1.5210072524086,"female","Alcelaphus buselaphus",2.16016829295851,"wrestle"
"3481","162997","linear","C4","LW",40.2,1.60422605308447,"female","Alcelaphus buselaphus",2.16016829295851,"wrestle"
"3482","162997","linear","C5","LW",43.36,1.63708927353033,"female","Alcelaphus buselaphus",2.16016829295851,"wrestle"
"3483","162997","linear","C6","LW",46.06,1.66332393362821,"female","Alcelaphus buselaphus",2.16016829295851,"wrestle"
"3484","162997","linear","C7","LW",45.51,1.65810683550639,"female","Alcelaphus buselaphus",2.16016829295851,"wrestle"
"3485","163008","linear","C3","LW",43.48,1.63828953541426,"male","Damaliscus lunatus",2.13672056715641,"wrestle"
"3486","163008","linear","C4","LW",45.17,1.65485009056139,"male","Damaliscus lunatus",2.13672056715641,"wrestle"
"3487","163008","linear","C5","LW",45.64,1.65934563574618,"male","Damaliscus lunatus",2.13672056715641,"wrestle"
"3488","163008","linear","C6","LW",49.14,1.69143515214406,"male","Damaliscus lunatus",2.13672056715641,"wrestle"
"3489","163008","linear","C7","LW",48.09,1.68205477707381,"male","Damaliscus lunatus",2.13672056715641,"wrestle"
"3490","163019","linear","C3","LW",50.43,1.70268896815913,"male","Connochaetes taurinus",2.37162192717602,"wrestle"
"3491","163019","linear","C4","LW",57.09,1.75656004300668,"male","Connochaetes taurinus",2.37162192717602,"wrestle"
"3492","163019","linear","C5","LW",55.61,1.7451528950769,"male","Connochaetes taurinus",2.37162192717602,"wrestle"
"3493","163019","linear","C6","LW",57.52,1.75981887737483,"male","Connochaetes taurinus",2.37162192717602,"wrestle"
"3494","163019","linear","C7","LW",53.74,1.73029766209715,"male","Connochaetes taurinus",2.37162192717602,"wrestle"
"3495","163829","linear","C3","LW",40.78,1.61044722144212,"male","Ovis canadensis",1.92116605063774,"ram"
"3496","163829","linear","C4","LW",46.12,1.66388929862266,"male","Ovis canadensis",1.92116605063774,"ram"
"3497","163829","linear","C5","LW",46.11,1.66379512221941,"male","Ovis canadensis",1.92116605063774,"ram"
"3498","163829","linear","C6","LW",44.88,1.6520528482481,"male","Ovis canadensis",1.92116605063774,"ram"
"3499","163829","linear","C7","LW",44.83,1.65156873886579,"male","Ovis canadensis",1.92116605063774,"ram"
"3500","1736","linear","C3","LW",64.99,1.81284653696707,"female","Alces alces",2.55485243437205,"wrestle"
"3501","1736","linear","C4","LW",70.46,1.84794263884522,"female","Alces alces",2.55485243437205,"wrestle"
"3502","1736","linear","C5","LW",78.18,1.89309566609623,"female","Alces alces",2.55485243437205,"wrestle"
"3503","1736","linear","C6","LW",76.79,1.88530466758897,"female","Alces alces",2.55485243437205,"wrestle"
"3504","1736","linear","C7","LW",66.95,1.82575058134803,"female","Alces alces",2.55485243437205,"wrestle"
"3505","173877","linear","C3","LW",36.72,1.5649026725292,"female","Kobus ellipsiprymnus",2.27253777737524,"wrestle"
"3506","173877","linear","C4","LW",44.23,1.6457169393696,"female","Kobus ellipsiprymnus",2.27253777737524,"wrestle"
"3507","173877","linear","C5","LW",47.72,1.6787004349983,"female","Kobus ellipsiprymnus",2.27253777737524,"wrestle"
"3508","173877","linear","C6","LW",54.64,1.73751069067348,"female","Kobus ellipsiprymnus",2.27253777737524,"wrestle"
"3509","173877","linear","C7","LW",49.67,1.69609415999522,"female","Kobus ellipsiprymnus",2.27253777737524,"wrestle"
"3510","174734","linear","C3","LW",70.87,1.85046243276152,"male","Bos grunniens",2.77121990194953,"wrestle"
"3511","174734","linear","C4","LW",82.22,1.91497747244433,"male","Bos grunniens",2.77121990194953,"wrestle"
"3512","174734","linear","C5","LW",89.72,1.95288926491093,"male","Bos grunniens",2.77121990194953,"wrestle"
"3513","174734","linear","C6","LW",96.83,1.98600993185326,"male","Bos grunniens",2.77121990194953,"wrestle"
"3514","174734","linear","C7","LW",78.48,1.89475899437189,"male","Bos grunniens",2.77121990194953,"wrestle"
"3515","1770","linear","C3","LW",72.49,1.86027809975223,"male","Bison bison",2.90053098245276,"ram"
"3516","1770","linear","C4","LW",79.93,1.90270981296988,"male","Bison bison",2.90053098245276,"ram"
"3517","1770","linear","C5","LW",89.32,1.9509487143994,"male","Bison bison",2.90053098245276,"ram"
"3518","1770","linear","C6","LW",86.14,1.93520486742658,"male","Bison bison",2.90053098245276,"ram"
"3519","1770","linear","C7","LW",55.18,1.74178169614317,"male","Bison bison",2.90053098245276,"ram"
"3520","177241","linear","C3","LW",12.79,1.10687054447865,"male","Philantomba monticola",0.643452676486187,"ram"
"3521","177241","linear","C4","LW",14.5,1.16136800223497,"male","Philantomba monticola",0.643452676486187,"ram"
"3522","177241","linear","C5","LW",14.66,1.16613397030511,"male","Philantomba monticola",0.643452676486187,"ram"
"3523","177241","linear","C6","LW",15.59,1.19284611518884,"male","Philantomba monticola",0.643452676486187,"ram"
"3524","177241","linear","C7","LW",14.75,1.16879202031418,"male","Philantomba monticola",0.643452676486187,"ram"
"3525","18849","linear","C3","LW",73.65,1.86717275117865,"male","Bison bison",2.90053098245276,"ram"
"3526","18849","linear","C4","LW",84.91,1.92895884088083,"male","Bison bison",2.90053098245276,"ram"
"3527","18849","linear","C5","LW",99.01,1.99567906051162,"male","Bison bison",2.90053098245276,"ram"
"3528","18849","linear","C6","LW",97.36,1.98838056522201,"male","Bison bison",2.90053098245276,"ram"
"3529","18849","linear","C7","LW",79.14,1.89839604593001,"male","Bison bison",2.90053098245276,"ram"
"3530","19132","linear","C3","LW",41.97,1.62293896921149,"female","Ovibos moschatus",2.3932241163613,"ram"
"3531","19132","linear","C4","LW",49.14,1.69143515214406,"female","Ovibos moschatus",2.3932241163613,"ram"
"3532","19132","linear","C5","LW",52.01,1.71608685377483,"female","Ovibos moschatus",2.3932241163613,"ram"
"3533","19132","linear","C6","LW",53.29,1.72664572024091,"female","Ovibos moschatus",2.3932241163613,"ram"
"3534","19132","linear","C7","LW",51.4,1.71096311899528,"female","Ovibos moschatus",2.3932241163613,"ram"
"3535","198366","linear","C3","LW",76.98,1.88637790675857,"male","Syncerus caffer",2.80814342576149,"wrestle"
"3536","198366","linear","C4","LW",82.86,1.91834492896227,"male","Syncerus caffer",2.80814342576149,"wrestle"
"3537","198366","linear","C5","LW",87.44,1.94171014894165,"male","Syncerus caffer",2.80814342576149,"wrestle"
"3538","198366","linear","C6","LW",87.74,1.94319763006893,"male","Syncerus caffer",2.80814342576149,"wrestle"
"3539","198366","linear","C7","LW",79.16,1.89850578553436,"male","Syncerus caffer",2.80814342576149,"wrestle"
"3540","20338","linear","C3","LW",98,1.99122607569249,"male","Alces alces",2.70774045427377,"wrestle"
"3541","20338","linear","C4","LW",95.02,1.97781502608319,"male","Alces alces",2.70774045427377,"wrestle"
"3542","20338","linear","C5","LW",95,1.97772360528885,"male","Alces alces",2.70774045427377,"wrestle"
"3543","20338","linear","C6","LW",95.36,1.97936624239616,"male","Alces alces",2.70774045427377,"wrestle"
"3544","20338","linear","C7","LW",84.43,1.92649678927322,"male","Alces alces",2.70774045427377,"wrestle"
"3545","22377","linear","C3","LW",63.22,1.80085449150356,"male","Bison bison",2.90053098245276,"ram"
"3546","22377","linear","C4","LW",70.14,1.84596576154548,"male","Bison bison",2.90053098245276,"ram"
"3547","22377","linear","C5","LW",83.51,1.9217384836846,"male","Bison bison",2.90053098245276,"ram"
"3548","22377","linear","C6","LW",83.33,1.92080138182565,"male","Bison bison",2.90053098245276,"ram"
"3549","22377","linear","C7","LW",69.47,1.84179729887436,"male","Bison bison",2.90053098245276,"ram"
"3550","22786","linear","C3","LW",34.22,1.53428000520508,"male","Pseudois nayaur",1.77815125038364,"ram"
"3551","22786","linear","C4","LW",36.83,1.56620171885491,"male","Pseudois nayaur",1.77815125038364,"ram"
"3552","22786","linear","C5","LW",38.45,1.58489634413745,"male","Pseudois nayaur",1.77815125038364,"ram"
"3553","22786","linear","C6","LW",38.33,1.58353881925435,"male","Pseudois nayaur",1.77815125038364,"ram"
"3554","22786","linear","C7","LW",38.19,1.58194965837332,"male","Pseudois nayaur",1.77815125038364,"ram"
"3555","240289","linear","C3","LW",43.62,1.63968566124268,"male","Ovis canadensis",1.92116605063774,"ram"
"3556","240289","linear","C4","LW",57.21,1.75747194776567,"male","Ovis canadensis",1.92116605063774,"ram"
"3557","240289","linear","C5","LW",58.78,1.76922958173659,"male","Ovis canadensis",1.92116605063774,"ram"
"3558","240289","linear","C6","LW",59.03,1.77107278322119,"male","Ovis canadensis",1.92116605063774,"ram"
"3559","240289","linear","C7","LW",53.18,1.72574833299555,"male","Ovis canadensis",1.92116605063774,"ram"
"3560","252072","linear","C3","LW",39.85,1.60042832573213,"female","Connochaetes taurinus",2.26693691115917,"wrestle"
"3561","252072","linear","C4","LW",44.68,1.65011316444357,"female","Connochaetes taurinus",2.26693691115917,"wrestle"
"3562","252072","linear","C5","LW",48.24,1.68340729913209,"female","Connochaetes taurinus",2.26693691115917,"wrestle"
"3563","252072","linear","C6","LW",49.55,1.69504365882129,"female","Connochaetes taurinus",2.26693691115917,"wrestle"
"3564","252072","linear","C7","LW",45.6,1.65896484266444,"female","Connochaetes taurinus",2.26693691115917,"wrestle"
"3565","252092","linear","C3","LW",31.43,1.49734438101758,"male","Tragelaphus strepsiceros",2.38165648258579,"wrestle"
"3566","252092","linear","C4","LW",39.71,1.59889988706388,"male","Tragelaphus strepsiceros",2.38165648258579,"wrestle"
"3567","252092","linear","C5","LW",46.13,1.66398345460827,"male","Tragelaphus strepsiceros",2.38165648258579,"wrestle"
"3568","252092","linear","C6","LW",50.9,1.70671778233676,"male","Tragelaphus strepsiceros",2.38165648258579,"wrestle"
"3569","252092","linear","C7","LW",43.02,1.63367040605144,"male","Tragelaphus strepsiceros",2.38165648258579,"wrestle"
"3570","252518","linear","C3","LW",46.86,1.67080228426094,"male","Hippotragus niger",2.3714373174041,"wrestle"
"3571","252518","linear","C4","LW",43.97,1.64315646561971,"male","Hippotragus niger",2.3714373174041,"wrestle"
"3572","252518","linear","C5","LW",50.34,1.70191321121234,"male","Hippotragus niger",2.3714373174041,"wrestle"
"3573","252518","linear","C6","LW",51.62,1.71281800020785,"male","Hippotragus niger",2.3714373174041,"wrestle"
"3574","252518","linear","C7","LW",49.23,1.69222983577276,"male","Hippotragus niger",2.3714373174041,"wrestle"
"3575","254440","linear","C3","LW",21.52,1.33284226699435,"male","Nanger dama",1.83250891270624,"wrestle"
"3576","254440","linear","C4","LW",29.98,1.47683162851226,"male","Nanger dama",1.83250891270624,"wrestle"
"3577","254440","linear","C5","LW",33.06,1.51930284923543,"male","Nanger dama",1.83250891270624,"wrestle"
"3578","254440","linear","C6","LW",36.05,1.55690526905545,"male","Nanger dama",1.83250891270624,"wrestle"
"3579","254440","linear","C7","LW",34.3,1.53529412004277,"male","Nanger dama",1.83250891270624,"wrestle"
"3580","254927","linear","C3","LW",43.1,1.63447727016073,"male","Kobus leche",2.01828430842653,"wrestle"
"3581","254927","linear","C4","LW",56.43,1.75151005027004,"male","Kobus leche",2.01828430842653,"wrestle"
"3582","254927","linear","C5","LW",55.92,1.74756716273763,"male","Kobus leche",2.01828430842653,"wrestle"
"3583","254927","linear","C6","LW",56.53,1.75227898546012,"male","Kobus leche",2.01828430842653,"wrestle"
"3584","254927","linear","C7","LW",52.36,1.71899963787872,"male","Kobus leche",2.01828430842653,"wrestle"
"3585","257092","linear","C3","LW",29.18,1.46508528755743,"male","Tragelaphus angasii",2.04218159451577,"wrestle"
"3586","257092","linear","C4","LW",36.17,1.55834850876162,"male","Tragelaphus angasii",2.04218159451577,"wrestle"
"3587","257092","linear","C5","LW",39.77,1.59955559098598,"male","Tragelaphus angasii",2.04218159451577,"wrestle"
"3588","257092","linear","C6","LW",41.8,1.62117628177504,"male","Tragelaphus angasii",2.04218159451577,"wrestle"
"3589","257092","linear","C7","LW",38.17,1.5817221599491,"male","Tragelaphus angasii",2.04218159451577,"wrestle"
"3590","259079","linear","C3","LW",79.32,1.89938270553327,"male","Budorcas taxicolor",2.45132580848952,"ram"
"3591","259079","linear","C4","LW",74.66,1.87308798559029,"male","Budorcas taxicolor",2.45132580848952,"ram"
"3592","259079","linear","C5","LW",78.6,1.89542254603941,"male","Budorcas taxicolor",2.45132580848952,"ram"
"3593","259079","linear","C6","LW",79.28,1.89916364147722,"male","Budorcas taxicolor",2.45132580848952,"ram"
"3594","259079","linear","C7","LW",63.98,1.80604423574809,"male","Budorcas taxicolor",2.45132580848952,"ram"
"3595","30230","linear","C3","LW",48.46,1.68538340980149,"female","Cervus elaphus",2.14674801363064,"wrestle"
"3596","30230","linear","C4","LW",49.18,1.6917885244027,"female","Cervus elaphus",2.14674801363064,"wrestle"
"3597","30230","linear","C5","LW",54.95,1.73996769675951,"female","Cervus elaphus",2.14674801363064,"wrestle"
"3598","30230","linear","C6","LW",57.53,1.7598943740255,"female","Cervus elaphus",2.14674801363064,"wrestle"
"3599","30230","linear","C7","LW",48.46,1.68538340980149,"female","Cervus elaphus",2.14674801363064,"wrestle"
"3600","302412","linear","C3","LW",20.93,1.32076922833869,"female","Saiga tatarica",1.5092025223311,"wrestle"
"3601","302412","linear","C4","LW",25.17,1.40088321554836,"female","Saiga tatarica",1.5092025223311,"wrestle"
"3602","302412","linear","C5","LW",26.94,1.43039759138697,"female","Saiga tatarica",1.5092025223311,"wrestle"
"3603","302412","linear","C6","LW",29.15,1.46463855909503,"female","Saiga tatarica",1.5092025223311,"wrestle"
"3604","302412","linear","C7","LW",26.47,1.42275394130135,"female","Saiga tatarica",1.5092025223311,"wrestle"
"3605","325878","linear","C3","LW",17.23,1.23628527744803,"male","Gazella dorcas",1.21218760440396,"wrestle"
"3606","325878","linear","C4","LW",20.37,1.30899102900016,"male","Gazella dorcas",1.21218760440396,"wrestle"
"3607","325878","linear","C5","LW",21.29,1.32817566143832,"male","Gazella dorcas",1.21218760440396,"wrestle"
"3608","325878","linear","C6","LW",24.34,1.38632057389405,"male","Gazella dorcas",1.21218760440396,"wrestle"
"3609","325878","linear","C7","LW",22.71,1.35621713421974,"male","Gazella dorcas",1.21218760440396,"wrestle"
"3610","34488","linear","C3","LW",17.93,1.25358028956218,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"3611","34488","linear","C4","LW",22.68,1.35564305022087,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"3612","34488","linear","C5","LW",24.32,1.3859635706007,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"3613","34488","linear","C6","LW",26.77,1.42764837118693,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"3614","34488","linear","C7","LW",25.4,1.40483371661994,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"3615","34749","linear","C3","LW",62.4,1.79518458968242,"female","Syncerus caffer",2.66978161520854,"wrestle"
"3616","34749","linear","C4","LW",68.91,1.83828224991469,"female","Syncerus caffer",2.66978161520854,"wrestle"
"3617","34749","linear","C5","LW",75.11,1.87569776198021,"female","Syncerus caffer",2.66978161520854,"wrestle"
"3618","34749","linear","C6","LW",73.09,1.86385796188397,"female","Syncerus caffer",2.66978161520854,"wrestle"
"3619","34749","linear","C7","LW",61.41,1.78823909738217,"female","Syncerus caffer",2.66978161520854,"wrestle"
"3620","35036","linear","C3","LW",27.49,1.43917473984347,"female","Ammotragus lervia",1.71264970162721,"ram"
"3621","35036","linear","C4","LW",32.66,1.51401618040065,"female","Ammotragus lervia",1.71264970162721,"ram"
"3622","35036","linear","C5","LW",35.04,1.54456409749604,"female","Ammotragus lervia",1.71264970162721,"ram"
"3623","35036","linear","C6","LW",37.56,1.57472558359407,"female","Ammotragus lervia",1.71264970162721,"ram"
"3624","35036","linear","C7","LW",34.19,1.53389910079659,"female","Ammotragus lervia",1.71264970162721,"ram"
"3625","35700","linear","C3","LW",64.57,1.81003078640584,"female","Bison bison",2.65590641818022,"ram"
"3626","35700","linear","C4","LW",69.4,1.84135947045486,"female","Bison bison",2.65590641818022,"ram"
"3627","35700","linear","C5","LW",72.01,1.8573928109209,"female","Bison bison",2.65590641818022,"ram"
"3628","35700","linear","C6","LW",75.46,1.87771680086498,"female","Bison bison",2.65590641818022,"ram"
"3629","35700","linear","C7","LW",62.65,1.79692107533017,"female","Bison bison",2.65590641818022,"ram"
"3630","367403","linear","C3","LW",28.36,1.45270622651103,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3631","367403","linear","C4","LW",28.36,1.45270622651103,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3632","367403","linear","C5","LW",30.92,1.49023948524629,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3633","367403","linear","C6","LW",31.72,1.50133317864557,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3634","367403","linear","C7","LW",26.58,1.42455497660671,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"3635","367452","linear","C3","LW",28.12,1.44901531634779,"male","Redunca arundinum",1.76566855475901,"wrestle"
"3636","367452","linear","C4","LW",32.47,1.511482288626,"male","Redunca arundinum",1.76566855475901,"wrestle"
"3637","367452","linear","C5","LW",35.03,1.54444013731769,"male","Redunca arundinum",1.76566855475901,"wrestle"
"3638","367452","linear","C6","LW",36.82,1.566083784168,"male","Redunca arundinum",1.76566855475901,"wrestle"
"3639","367452","linear","C7","LW",33.43,1.52413637659257,"male","Redunca arundinum",1.76566855475901,"wrestle"
"3640","38315","linear","C3","LW",29.64,1.47187819930729,"male","Ammotragus lervia",2.0484418035504,"ram"
"3641","38315","linear","C4","LW",39.21,1.59339684230021,"male","Ammotragus lervia",2.0484418035504,"ram"
"3642","38315","linear","C5","LW",44.67,1.65001595247184,"male","Ammotragus lervia",2.0484418035504,"ram"
"3643","38315","linear","C6","LW",46.74,1.66968870805621,"male","Ammotragus lervia",2.0484418035504,"ram"
"3644","38315","linear","C7","LW",42.21,1.62541535215441,"male","Ammotragus lervia",2.0484418035504,"ram"
"3645","396597","linear","C3","LW",44.87,1.65195606953307,"female","Hippotragus niger",2.3356584522893,"wrestle"
"3646","396597","linear","C4","LW",41.64,1.6195107208385,"female","Hippotragus niger",2.3356584522893,"wrestle"
"3647","396597","linear","C5","LW",49.49,1.69451745381116,"female","Hippotragus niger",2.3356584522893,"wrestle"
"3648","396597","linear","C6","LW",54.02,1.73255457985143,"female","Hippotragus niger",2.3356584522893,"wrestle"
"3649","396597","linear","C7","LW",49.86,1.69775227416775,"female","Hippotragus niger",2.3356584522893,"wrestle"
"3650","42921","linear","C3","LW",31.6,1.4996870826184,"female","Ovis canadensis",1.76863810124761,"ram"
"3651","42921","linear","C4","LW",35.56,1.55096175229818,"female","Ovis canadensis",1.76863810124761,"ram"
"3652","42921","linear","C5","LW",38.96,1.59061894820658,"female","Ovis canadensis",1.76863810124761,"ram"
"3653","42921","linear","C6","LW",39.79,1.59977393914639,"female","Ovis canadensis",1.76863810124761,"ram"
"3654","42921","linear","C7","LW",38.44,1.58478337899651,"female","Ovis canadensis",1.76863810124761,"ram"
"3655","44708","linear","C3","LW",57.47,1.7594411971337,"female","Bison bison",2.65590641818022,"ram"
"3656","44708","linear","C4","LW",59.26,1.77276164714403,"female","Bison bison",2.65590641818022,"ram"
"3657","44708","linear","C5","LW",65.79,1.81815988639719,"female","Bison bison",2.65590641818022,"ram"
"3658","44708","linear","C6","LW",65.58,1.81677141233335,"female","Bison bison",2.65590641818022,"ram"
"3659","44708","linear","C7","LW",53.94,1.73191094211687,"female","Bison bison",2.65590641818022,"ram"
"3660","45490","linear","C3","LW",49.58,1.6953065224318,"female","Ovis ammon",1.80071707828239,"ram"
"3661","45490","linear","C4","LW",52.92,1.72361983551546,"female","Ovis ammon",1.80071707828239,"ram"
"3662","45490","linear","C5","LW",57.53,1.7598943740255,"female","Ovis ammon",1.80071707828239,"ram"
"3663","45490","linear","C6","LW",60.92,1.78475989466401,"female","Ovis ammon",1.80071707828239,"ram"
"3664","45490","linear","C7","LW",60.54,1.78204241662055,"female","Ovis ammon",1.80071707828239,"ram"
"3665","469909","linear","C3","LW",19.6,1.29225607135648,"female","Redunca arundinum",1.63548374681491,"wrestle"
"3666","469909","linear","C4","LW",22.33,1.34888872307144,"female","Redunca arundinum",1.63548374681491,"wrestle"
"3667","469909","linear","C5","LW",24.74,1.3933996952931,"female","Redunca arundinum",1.63548374681491,"wrestle"
"3668","469909","linear","C6","LW",27.51,1.43949059038968,"female","Redunca arundinum",1.63548374681491,"wrestle"
"3669","469909","linear","C7","LW",22.38,1.34986008219233,"female","Redunca arundinum",1.63548374681491,"wrestle"
"3670","5002","linear","C3","LW",45.36,1.65667304588485,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"3671","5002","linear","C4","LW",54.8,1.73878055848437,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"3672","5002","linear","C5","LW",66.59,1.82340901489254,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"3673","5002","linear","C6","LW",67.43,1.82885315967664,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"3674","5002","linear","C7","LW",60.44,1.78132445566699,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"3675","52213","linear","C3","LW",26.88,1.42942926438179,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"3676","52213","linear","C4","LW",26.43,1.42209716313171,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"3677","52213","linear","C5","LW",31.76,1.50188049375506,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"3678","52213","linear","C6","LW",31.38,1.49665293925092,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"3679","52213","linear","C7","LW",27.68,1.44216608578472,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"3680","52302","linear","C3","LW",23.81,1.37675939540488,"female","Dama dama",1.64933485871214,"wrestle"
"3681","52302","linear","C4","LW",26.31,1.4201208480857,"female","Dama dama",1.64933485871214,"wrestle"
"3682","52302","linear","C5","LW",30.72,1.48742121135947,"female","Dama dama",1.64933485871214,"wrestle"
"3683","52302","linear","C6","LW",33.15,1.52048353274079,"female","Dama dama",1.64933485871214,"wrestle"
"3684","52302","linear","C7","LW",33.67,1.52724311638809,"female","Dama dama",1.64933485871214,"wrestle"
